window_id,sim_id,sim_count,topology_type,topology_param,N,epsilon,beta,c,eta,kappa0,kappa_c_thresh,kappa_c_deriv,kappa_c_label,label_method,window_end_kappa,lead_fraction,gc_initial,gc_final,gc_drop,seed
sim_00002_win_046,sim_00002,2,scale_free,,100,0.33967590201256453,0.43332642567597984,0.11438562704289135,0.00022909834634453512,0.30585468070943805,0.4469346493753559,0.44679714453260155,0.44679714453260155,derivative,0.4322216312006451,0.98,1.0,0.0,1.0,84
sim_00002_win_047,sim_00002,2,scale_free,,100,0.33967590201256453,0.43332642567597984,0.11438562704289135,0.00022909834634453512,0.30585468070943805,0.4469346493753559,0.44679714453260155,0.44679714453260155,derivative,0.43290915541441666,0.98,1.0,0.0,1.0,84
sim_00002_win_048,sim_00002,2,scale_free,,100,0.33967590201256453,0.43332642567597984,0.11438562704289135,0.00022909834634453512,0.30585468070943805,0.4469346493753559,0.44679714453260155,0.44679714453260155,derivative,0.43359667962818815,0.98,1.0,0.0,1.0,84
sim_00002_win_049,sim_00002,2,scale_free,,100,0.33967590201256453,0.43332642567597984,0.11438562704289135,0.00022909834634453512,0.30585468070943805,0.4469346493753559,0.44679714453260155,0.44679714453260155,derivative,0.4342842038419597,0.98,1.0,0.0,1.0,84
sim_00002_win_050,sim_00002,2,scale_free,,100,0.33967590201256453,0.43332642567597984,0.11438562704289135,0.00022909834634453512,0.30585468070943805,0.4469346493753559,0.44679714453260155,0.44679714453260155,derivative,0.43497172805573125,0.98,1.0,0.0,1.0,84
sim_00002_win_051,sim_00002,2,scale_free,,100,0.33967590201256453,0.43332642567597984,0.11438562704289135,0.00022909834634453512,0.30585468070943805,0.4469346493753559,0.44679714453260155,0.44679714453260155,derivative,0.43565925226950275,0.98,1.0,0.0,1.0,84
sim_00002_win_052,sim_00002,2,scale_free,,100,0.33967590201256453,0.43332642567597984,0.11438562704289135,0.00022909834634453512,0.30585468070943805,0.4469346493753559,0.44679714453260155,0.44679714453260155,derivative,0.4363467764832743,0.98,1.0,0.0,1.0,84
sim_00002_win_053,sim_00002,2,scale_free,,100,0.33967590201256453,0.43332642567597984,0.11438562704289135,0.00022909834634453512,0.30585468070943805,0.4469346493753559,0.44679714453260155,0.44679714453260155,derivative,0.43703430069704585,0.98,1.0,0.0,1.0,84
sim_00002_win_054,sim_00002,2,scale_free,,100,0.33967590201256453,0.43332642567597984,0.11438562704289135,0.00022909834634453512,0.30585468070943805,0.4469346493753559,0.44679714453260155,0.44679714453260155,derivative,0.43772182491081735,0.98,1.0,0.0,1.0,84
sim_00002_win_055,sim_00002,2,scale_free,,100,0.33967590201256453,0.43332642567597984,0.11438562704289135,0.00022909834634453512,0.30585468070943805,0.4469346493753559,0.44679714453260155,0.44679714453260155,derivative,0.43840934912458884,0.98,1.0,0.0,1.0,84
sim_00002_win_056,sim_00002,2,scale_free,,100,0.33967590201256453,0.43332642567597984,0.11438562704289135,0.00022909834634453512,0.30585468070943805,0.4469346493753559,0.44679714453260155,0.44679714453260155,derivative,0.4390968733383604,0.98,1.0,0.0,1.0,84
sim_00002_win_057,sim_00002,2,scale_free,,100,0.33967590201256453,0.43332642567597984,0.11438562704289135,0.00022909834634453512,0.30585468070943805,0.4469346493753559,0.44679714453260155,0.44679714453260155,derivative,0.43978439755213194,0.98,1.0,0.0,1.0,84
sim_00003_win_000,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.3030812218144834,0.7,1.0,0.0,1.0,126
sim_00003_win_001,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.3035751216718793,0.7,1.0,0.0,1.0,126
sim_00003_win_002,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.3040690215292751,0.7,1.0,0.0,1.0,126
sim_00003_win_003,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.30456292138667096,0.7,1.0,0.0,1.0,126
sim_00003_win_004,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.30505682124406686,0.7,1.0,0.0,1.0,126
sim_00003_win_005,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.3055507211014627,0.7,1.0,0.0,1.0,126
sim_00003_win_006,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.30604462095885854,0.7,1.0,0.0,1.0,126
sim_00003_win_007,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.3065385208162544,0.7,1.0,0.0,1.0,126
sim_00003_win_008,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.3070324206736503,0.7,1.0,0.0,1.0,126
sim_00003_win_009,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.3075263205310461,0.7,1.0,0.0,1.0,126
sim_00003_win_010,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.30802022038844196,0.7,1.0,0.0,1.0,126
sim_00003_win_011,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.3085141202458378,0.7,1.0,0.0,1.0,126
sim_00003_win_012,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.34703830912271466,0.8,1.0,0.0,1.0,126
sim_00003_win_013,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.3475322089801105,0.8,1.0,0.0,1.0,126
sim_00003_win_014,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.3480261088375064,0.8,1.0,0.0,1.0,126
sim_00003_win_015,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.34852000869490224,0.8,1.0,0.0,1.0,126
sim_00003_win_016,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.3490139085522981,0.8,1.0,0.0,1.0,126
sim_00003_win_017,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.349507808409694,0.8,1.0,0.0,1.0,126
sim_00003_win_018,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.3500017082670898,0.8,1.0,0.0,1.0,126
sim_00003_win_019,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.35049560812448566,0.8,1.0,0.0,1.0,126
sim_00003_win_020,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.3509895079818815,0.8,1.0,0.0,1.0,126
sim_00003_win_021,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.3514834078392774,0.8,1.0,0.0,1.0,126
sim_00003_win_022,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.35197730769667324,0.8,1.0,0.0,1.0,126
sim_00003_win_023,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.3524712075540691,0.8,1.0,0.0,1.0,126
sim_00003_win_024,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.3908966164594668,0.9,1.0,0.0,1.0,126
sim_00003_win_025,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.3913905163168626,0.9,1.0,0.0,1.0,126
sim_00003_win_026,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.39188441617425845,0.9,1.0,0.0,1.0,126
sim_00003_win_027,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.39237831603165435,0.9,1.0,0.0,1.0,126
sim_00003_win_028,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.3928722158890502,0.9,1.0,0.0,1.0,126
sim_00003_win_029,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.39336611574644603,0.9,1.0,0.0,1.0,126
sim_00003_win_030,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.3938600156038419,0.9,1.0,0.0,1.0,126
sim_00003_win_031,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.39435391546123777,0.9,1.0,0.0,1.0,126
sim_00003_win_032,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.3948478153186336,0.9,1.0,0.0,1.0,126
sim_00003_win_033,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.39534171517602945,0.9,1.0,0.0,1.0,126
sim_00003_win_034,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.39583561503342535,0.9,1.0,0.0,1.0,126
sim_00003_win_035,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.3963295148908212,0.9,1.0,0.0,1.0,126
sim_00003_win_036,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.41282577012784283,0.95,1.0,0.0,1.0,126
sim_00003_win_037,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.41331966998523867,0.95,1.0,0.0,1.0,126
sim_00003_win_038,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.4138135698426345,0.95,1.0,0.0,1.0,126
sim_00003_win_039,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.4143074697000304,0.95,1.0,0.0,1.0,126
sim_00003_win_040,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.4148013695574262,0.95,1.0,0.0,1.0,126
sim_00003_win_041,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.4152952694148221,0.95,1.0,0.0,1.0,126
sim_00003_win_042,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.41578916927221793,0.95,1.0,0.0,1.0,126
sim_00003_win_043,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.41628306912961377,0.95,1.0,0.0,1.0,126
sim_00003_win_044,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.41677696898700967,0.95,1.0,0.0,1.0,126
sim_00003_win_045,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.4172708688444055,0.95,1.0,0.0,1.0,126
sim_00003_win_046,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.41776476870180135,0.95,1.0,0.0,1.0,126
sim_00003_win_047,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.41825866855919724,0.95,1.0,0.0,1.0,126
sim_00003_win_048,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.4259635063345726,0.98,1.0,0.0,1.0,126
sim_00003_win_049,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.4264574061919685,0.98,1.0,0.0,1.0,126
sim_00003_win_050,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.4269513060493643,0.98,1.0,0.0,1.0,126
sim_00003_win_051,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.42744520590676016,0.98,1.0,0.0,1.0,126
sim_00003_win_052,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.42793910576415606,0.98,1.0,0.0,1.0,126
sim_00003_win_053,sim_00003,3,ER_sparse,0.06607421760381144,100,0.397108775557406,0.47998018603755793,0.09868497892483113,0.0001645784080366861,0.27354601034221115,0.4388049026268649,0.4387061226553857,0.4388049026268649,threshold,0.42843300562155184,0.98,1.0,0.0,1.0,126
